rtt;x;y
66216;-6.94;6.39
65428;-6.85;-6.83
65975;9.71;-3.8
51359;8.09;-1.8
45069;-6.28;2.91
52467;-4.65;5.77
25067;-3.32;-2.12
22509;2.89;-1.92
40073;-4.97;3.15
58857;2.71;-7.48
