rtt;x;y
46523;-7.7;-0.06
46548;2.18;-7.95
74919;-7.34;-7.03
65010;-5.19;-6.56
52489;-3.46;6.22
69983;7.19;-8.51
73772;3.32;-9.1
25246;0.82;2.24
67394;-9.42;1.9
39842;4.68;-4.99
