rtt;x;y
37646;-3.98;-0.53
52645;-5.06;5.23
73472;8.53;-6.12
63946;7.84;5.26
44280;3.67;-3.62
67423;1.34;-9.28
20995;0.94;4.8
64874;-5.79;-6.34
56658;5.4;6.76
77478;7.93;8.32
