rtt;x;y
59476;-7.73;7.04
82422;9.49;8.2
43239;4.58;6.47
18238;-2.97;-2.56
64759;4.15;9.57
104377;6;8.67
17281;2.91;-2.09
21419;-1.71;-3.87
47223;4.12;-5.39
36196;-5.07;2.69
