rtt;x;y
28199;3.45;4.45
38941;-0.24;6.64
49066;6.51;4.68
71112;-9.38;4.02
66255;6.16;-6.14
71467;1.31;9.55
27411;-4.05;1.56
65020;-9.07;0.28
82249;9.82;7.03
67799;-9.87;-2.38
