rtt;x;y
53722;-9.08;1.2
17795;-2.6;-0.43
52864;-5.16;-3.69
16522;2.57;-2.59
70615;9.81;4.54
53377;-7.39;-4.49
64544;-6.53;-7.81
67766;-4.84;8.6
29581;-1.63;4.12
60917;-7.38;-6.4
