rtt;x;y
38060;-2.42;5.44
13826;1.34;1.04
51095;1.91;7.26
22345;-1;-3.5
11701;-0.86;2.31
52502;-3.77;7.28
39390;-3.74;4.35
55730;-4.1;8.7
51400;0.62;6.64
10051;-2.08;0.45
