rtt;x;y
61120;-5.63;7.39
60829;-9.38;3.29
40483;-4.26;-2.48
45245;-6.55;-1.6
20184;-3.93;1.41
38043;-6.74;2.84
58818;3.99;-7.66
69613;5.43;9.08
56640;-5.29;5.4
63642;-5.4;-9.36
