rtt;x;y
47516;5.68;-4.84
31610;2.7;3.69
59892;-5.02;8.35
48186;5.16;-5.9
63907;-3.74;9.8
68407;8.75;4.38
81901;-9.15;-8.25
12359;-1.18;-2.12
75136;8.26;-9
36247;-0.9;-5.41
