rtt;x;y
26717;-1.85;2.88
80800;-8.9;-7.76
45541;5.77;4.1
59129;-4.26;-7.1
13056;-0.99;1.73
40193;0.53;-6.57
55343;2.48;8.24
59066;5.54;-7.96
25263;3.73;0
60169;9.62;0.48
