rtt;x;y
33274;4.65;-3.51
74094;1.34;-10
61395;-3.98;-7.17
45768;5.61;5.47
12493;-0.04;-1.88
74354;-7.63;-8.35
22648;-2.23;-3.19
31081;-2.11;4.36
37559;-3.25;-4.96
66045;-8.35;7.34
