rtt;x;y
52863;6.94;3.58
45791;1.22;6.93
56531;-0.9;-9.32
35923;-2.96;5.49
37606;1.72;4.49
10081;0.72;-0.94
48965;6.55;-0.23
53789;-4.71;7.46
46597;-0.43;4.72
34607;-3.05;1.98
