rtt;x;y
65491;7.72;8.28
56405;5.77;-5.22
49453;-1.51;6.49
65434;-0.42;-9.85
86049;-10;-8.15
67217;7.13;-4.84
54788;-2.94;8.66
30908;-1.18;5.06
60803;8.78;-4.29
31238;4.36;-1.08
