rtt;x;y
27118;-4.08;-1.97
44402;6.18;1.92
58683;-3;-6.77
54404;5.79;7.21
47022;1.23;-7.14
42516;-4.93;-4.38
51380;-7.9;3.29
62763;-8.84;-5
28623;3.47;2.53
57457;3.96;-8.13
