rtt;x;y
68721;6.49;7.25
63596;-6.38;-8.62
46733;7.55;0.85
67628;9.3;1.09
77586;-9.93;-5.26
56043;8.48;3.72
60628;2.59;8.76
27239;-3.92;-0.64
59363;-3.18;8.67
58732;-7.19;-5.9
