rtt;x;y
51177;-2.7;6.67
44834;-0.98;7.83
59013;-0.08;9.25
79349;-8.49;9.31
7081;1.44;0.75
66143;-4.21;-5.87
46650;-3.83;7.1
37040;-2.5;-3.01
59347;6.32;-5.69
62695;9.38;-2.06
