rtt;x;y
53885;-0.11;-7.42
67813;-5.44;-8.52
33289;-4.89;2.2
63461;-2.07;-9.58
43089;-2.45;-6.96
85726;9.94;9.1
40918;-1.84;6.1
57154;5.44;-5.12
51761;5.21;-3.5
38220;-3.8;-1.21
