rtt;x;y
66210;-4.5;-8.24
21900;2.79;-2.02
37010;2.48;5.62
48817;5.56;5.52
25365;-0.44;3.11
93420;9.19;9.17
89531;9.95;-8.92
38984;6.65;-0.06
54213;-5.93;4.83
48720;-7.32;2.74
