rtt;x;y
60955;-9.8;-2.71
54363;-0.08;-9.85
53553;-7.33;-3.68
81681;-7.16;-9.74
68653;-5.63;7.55
48666;-1.63;-7.25
67213;-5.04;-7.23
54648;-8.32;-2.08
33488;-3.09;-0.11
50338;7.57;-2.52
