rtt;x;y
71631;-6.4;-8.64
69965;-9.62;3.3
48332;-0.74;-6.12
58174;4.5;8.53
53046;-1.6;-7.9
74473;-9.75;7.93
39675;-0.25;6.53
79867;8.84;-8.15
84417;7.02;7.8
34867;4.6;4.28
