rtt;x;y
57286;-6.29;5.18
59287;-2.27;-7.99
49176;6.64;4.26
61030;-6.03;-6.61
81994;8.34;5.27
52812;5.77;-6.05
35768;4.45;-4.15
66544;9.92;-2.55
54080;6.91;-4.15
69655;-5.33;8.26
