rtt;x;y
24208;0.87;3.42
27351;-4.43;-1.76
14054;-1.51;0.53
69669;6.9;-7.03
83685;-9.91;-6.87
69261;-7.57;-6.27
44649;3.42;-5.8
46164;6.52;-0.95
71011;-7.27;7.41
58020;1.5;-8.73
