rtt;x;y
39242;-5.71;-0.5
76640;8.19;7.85
79947;6.35;-9.46
59020;8.08;4.05
34839;4.14;1.73
51041;-7.64;-0.5
28884;1.24;-5.03
29893;1.43;4.39
65449;-9.23;-4.5
59274;-3.47;8.6
