rtt;x;y
70717;-5.56;-8.9
67484;7.42;6.63
39057;-5.87;-2.73
87120;8.38;9.59
57870;-0.23;-8.21
18695;2.24;-2.07
40298;5.32;-2.92
68294;-4.07;9.82
63144;-6.25;6.17
61295;-8.39;2.99
