rtt;x;y
48013;-6.92;-1.08
60743;4.8;7.47
58408;-4.74;-8.28
27751;0.68;4.47
70985;-9.71;-2.99
82309;8.38;-9.33
64079;8.02;-4.09
86348;-9.34;-8.35
67785;9.14;4.52
50842;-7.26;-2.54
