rtt;x;y
45365;-4.98;3.61
68274;-9.08;-3.58
46912;3.54;-6.9
63887;-9.14;2.01
76643;-7.68;8.49
45328;2.08;5.76
52443;-6.18;5.28
34145;3.37;4.06
71065;8.35;6.68
42333;-1.63;6.04
