rtt;x;y
63384;4.57;-8.25
31799;2.03;4.34
69204;9.05;6.5
65227;-7.14;7.26
69548;6.15;-8.18
57277;-2.74;8.43
38845;-6.27;-0.23
33034;-4.82;-1.77
44492;2.6;6.11
79717;-9.35;8.21
