rtt;x;y
82878;-5.98;9.82
22130;-3.42;-0.44
26440;-4.07;1.4
76655;-8.14;8.59
30636;4.51;0.78
28075;3.05;-3.59
35994;0.1;5
71027;8.95;-4.27
23140;2.55;-2.11
79128;9.85;-6.07
