rtt;x;y
66668;0.94;-9.89
58087;5.96;6.2
43713;6.41;-2.66
64832;-7.56;6.58
19721;2.04;2.06
12605;0.51;-1.8
40397;-0.72;-5.44
30147;-0.57;3.84
38319;2.66;-5.05
80435;8.52;8.58
