rtt;x;y
46631;-2.7;6.67
48063;-0.98;7.83
60719;-0.08;9.25
87695;-8.49;9.31
12362;1.44;0.75
44491;-4.21;-5.87
51943;-3.83;7.1
31379;-2.5;-3.01
58161;6.32;-5.69
61183;9.38;-2.06
