rtt;x;y
39352;-5.71;-0.5
77208;8.19;7.85
79144;6.35;-9.46
57914;8.08;4.05
34788;4.14;1.73
51431;-7.64;-0.5
29907;1.24;-5.03
28101;1.43;4.39
64446;-9.23;-4.5
58293;-3.47;8.6
