rtt;x;y
47888;4.39;5.71
15509;2.15;1.71
25747;3.8;0.86
22784;-1.53;-2.24
37066;-0.99;-5.55
57340;-2.15;-7.69
20697;0.24;-2.62
59393;-7.75;5.28
65789;9.49;-0.73
42471;-0.1;6.4
