rtt;x;y
75848;8.89;-7.22
58606;-6.15;5.13
29330;1.64;-3.81
50614;2.4;7.17
61094;3.69;-8.67
58377;-7.94;2.49
35413;4.91;2.6
61349;-4.36;-7.43
42719;5.07;-3.89
37306;5.86;1.48
