rtt;x;y
70922;-7.73;7.04
84786;9.49;8.2
52308;4.58;6.47
31630;-2.97;-2.56
70697;4.15;9.57
66189;6;8.67
25778;2.91;-2.09
26837;-1.71;-3.87
42848;4.12;-5.39
41013;-5.07;2.69
