rtt;x;y
66187;8.48;6.1
46854;-6.85;2.75
84621;7.34;9.59
51651;-8.32;-2.04
25794;1.47;3.98
63619;-4.36;8.83
54971;-4.88;-6.01
9559;1.28;0.59
57512;-5.61;6.85
60161;2.97;-8.93
