rtt;x;y
38269;-5.54;-3.47
63212;0.46;-8.89
27657;1.01;-3.83
79423;-9.09;-7.22
35732;-2.79;4.09
62266;-5.54;-6.93
28302;3.78;3.08
63541;-6.73;7.32
72180;-8.6;6.89
66953;8.82;3.71
