rtt;x;y
65122;0.94;-9.89
57366;5.96;6.2
42254;6.41;-2.66
68053;-7.56;6.58
19126;2.04;2.06
13438;0.51;-1.8
38779;-0.72;-5.44
30919;-0.57;3.84
38598;2.66;-5.05
80460;8.52;8.58
