rtt;x;y
58176;0.28;8.44
40937;5.47;3.18
52162;7.41;-2.68
86033;-9.84;-7.02
50094;-3.81;-5.98
73866;9.16;-5.56
22362;0.26;-3.61
29816;-3.64;-2.72
4555;0.78;0.78
46390;-5.58;3.63
