rtt;x;y
21599;2.13;1.59
54253;3.15;7.48
44340;-3.86;-5.55
83392;9.24;-7.9
48623;0.72;-7.32
20005;3.19;0.42
33888;5.02;-1.25
25060;0.77;3.08
51142;4.91;-6.4
35358;-5.29;-1.78
