rtt;x;y
63472;-8.14;3.9
88065;9.44;9.58
31045;-0.32;-5.04
70597;-5.15;9.67
32140;0.62;4.47
30386;-4.29;0.55
54668;7.26;-3.77
69748;-9.18;-5.64
41842;5.35;-3.81
64145;-8.98;-0.79
