rtt;x;y
22637;2.13;1.59
53299;3.15;7.48
43534;-3.86;-5.55
83768;9.24;-7.9
49918;0.72;-7.32
19835;3.19;0.42
33014;5.02;-1.25
24411;0.77;3.08
50887;4.91;-6.4
36647;-5.29;-1.78
