rtt;x;y
51776;-8.05;-1.39
34543;5.23;-1.75
43600;-5.06;4.31
56613;-7.24;-4.84
29211;-3.37;3.51
79225;-8.34;-9.2
51699;3.44;-7.65
76117;6.13;-9.84
88471;9.66;9.61
19595;2.71;2.07
